"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
2184,109.333604153058,77.3029696593379,7.42758047914193,24,1958,52.4,9.45,"52.4 9.45","1950-1960",124
2532,120.890266825912,125.825520092705,9.52435462582376,24,1959,52.4,9.45,"52.4 9.45","1950-1960",107
2808,127.716053962938,99.3077554683536,8.49322561661322,24,1960,52.4,9.45,"52.4 9.45","1950-1960",115
2340,116.116884733232,85.8660179802784,8.23661271912316,1,2001,51.9,9.85,"51.9 9.85","2000-2010",122
2784,130.551643454531,90.0725763733221,8.32580626551663,1,2002,51.9,9.85,"51.9 9.85","2000-2010",118
2520,118.067321983493,142.180305977177,9.26790301865267,1,2003,51.9,9.85,"51.9 9.85","2000-2010",116
2016,115.848053776781,103.58752139609,8.61919335573311,1,2004,51.9,9.85,"51.9 9.85","2000-2010",111
1584,102.472306059966,171.46405448827,10.9161287882636,1,2005,51.9,9.85,"51.9 9.85","2000-2010",112
1392,97.4952029053536,130.244834052977,9.64725784888311,1,2006,51.9,9.85,"51.9 9.85","2000-2010",117
3204,133.344857814642,151.48867703206,9.81806429667819,1,2007,51.9,9.85,"51.9 9.85","2000-2010",109
2928,135.308004967333,77.8916676989925,7.83161272817562,1,2008,51.9,9.85,"51.9 9.85","2000-2010",117
2268,117.214244057037,100.720121738627,8.03161272370527,1,2009,51.9,9.85,"51.9 9.85","2000-2010",103
1668,95.7055303098603,110.787387002739,9.28645140533486,1,2010,51.9,9.85,"51.9 9.85","2000-2010",114
2160,114.674797186646,94.3846977236285,7.92951595179376,2,2001,49.3167,12.75,"49.3167 12.75","2000-2010",119
2880,128.704392614728,76.4468210746651,7.86177401782404,2,2002,49.3167,12.75,"49.3167 12.75","2000-2010",115
2604,122.962094611998,110.133624156754,7.94274175794975,2,2003,49.3167,12.75,"49.3167 12.75","2000-2010",113
2136,116.342135462122,62.71697984115,6.88887081376367,2,2004,49.3167,12.75,"49.3167 12.75","2000-2010",113
1836,106.366917672966,102.436588350974,8.90532238159569,2,2005,49.3167,12.75,"49.3167 12.75","2000-2010",118
1260,92.3951957521054,93.4620237428588,8.44612884347237,2,2006,49.3167,12.75,"49.3167 12.75","2000-2010",115
3324,138.090408972567,107.316907461245,8.62951593614754,2,2007,49.3167,12.75,"49.3167 12.75","2000-2010",105
3084,138.705553559724,51.0871508248732,6.85435468550291,2,2008,49.3167,12.75,"49.3167 12.75","2000-2010",113
2460,116.954806730011,98.9908417438031,7.74467724624781,2,2009,49.3167,12.75,"49.3167 12.75","2000-2010",100
1728,91.1673050870549,67.3186130002033,7.97693530557257,2,2010,49.3167,12.75,"49.3167 12.75","2000-2010",116
1932,107.663846669464,52.9289047793689,6.46983856506526,3,2001,49.4,11.4,"49.4 11.4","2000-2010",117
2904,129.37557424813,51.1420833990437,6.3977417924832,3,2002,49.4,11.4,"49.4 11.4","2000-2010",116
2088,102.920785147656,69.388775484737,6.53629017648317,3,2003,49.4,11.4,"49.4 11.4","2000-2010",113
1596,101.095597790225,55.1242776624073,6.35854824497214,3,2004,49.4,11.4,"49.4 11.4","2000-2010",112
1584,87.1139459913496,95.0030122115458,8.6020965819217,3,2005,49.4,11.4,"49.4 11.4","2000-2010",117
1476,89.9033842896549,97.8228482165001,8.24193529964935,3,2006,49.4,11.4,"49.4 11.4","2000-2010",114
3108,125.043009603554,78.9353230181886,7.33758048115358,3,2007,49.4,11.4,"49.4 11.4","2000-2010",107
2556,125.659161306181,44.0540465032392,5.80419341865326,3,2008,49.4,11.4,"49.4 11.4","2000-2010",117
1800,100.53572073573,67.7675942498877,5.92499986756593,3,2009,49.4,11.4,"49.4 11.4","2000-2010",103
1896,90.450602825818,53.3770179280686,7.18516112972171,3,2010,49.4,11.4,"49.4 11.4","2000-2010",118
2028,107.212399042112,49.0386337808175,6.36951598666248,4,2001,48.75,13.5167,"48.75 13.5167","2000-2010",117
3072,134.477141206602,70.2580380632135,7.45096757539338,4,2002,48.75,13.5167,"48.75 13.5167","2000-2010",104
2220,109.355642423896,97.2668881643449,7.50919338054354,4,2003,48.75,13.5167,"48.75 13.5167","2000-2010",108
1536,102.336095005555,57.5288878433348,6.54967727295814,4,2004,48.75,13.5167,"48.75 13.5167","2000-2010",106
1536,92.3750495574745,93.4292567735182,8.60193529160273,4,2005,48.75,13.5167,"48.75 13.5167","2000-2010",115
1404,87.6050996809801,83.6949943722844,7.9035482104387,4,2006,48.75,13.5167,"48.75 13.5167","2000-2010",115
3168,129.971181546809,100.888250183018,7.91919337137933,4,2007,48.75,13.5167,"48.75 13.5167","2000-2010",95
2700,128.391404598954,51.2588644884227,6.88516113642723,4,2008,48.75,13.5167,"48.75 13.5167","2000-2010",111
2040,106.859264395384,98.629338317159,7.23645145115593,4,2009,48.75,13.5167,"48.75 13.5167","2000-2010",102
1752,95.2218567304531,72.7015724316093,7.75080627836888,4,2010,48.75,13.5167,"48.75 13.5167","2000-2010",108
2304,117.100600692203,93.5644566357354,7.53709660572631,5,2001,50.95,9.86667,"50.95 9.86667","2000-2010",121
3024,132.1085861705,48.4336949970077,6.40419340524222,5,2002,50.95,9.86667,"50.95 9.86667","2000-2010",116
2556,123.871164268962,100.304354554726,7.49016112290443,5,2003,50.95,9.86667,"50.95 9.86667","2000-2010",116
2100,115.806694474269,52.1595770571481,6.31161276215026,5,2004,50.95,9.86667,"50.95 9.86667","2000-2010",113
1752,102.679272238722,105.632721620736,9.00629012127437,5,2005,50.95,9.86667,"50.95 9.86667","2000-2010",113
1344,93.0664148217332,74.5135833017957,7.71225789213373,5,2006,50.95,9.86667,"50.95 9.86667","2000-2010",119
3324,137.172824732287,75.7278998560763,7.41693531808954,5,2007,50.95,9.86667,"50.95 9.86667","2000-2010",107
2856,133.011216702238,44.7471096973682,6.57532243367525,5,2008,50.95,9.86667,"50.95 9.86667","2000-2010",116
2412,115.696883565407,87.6080695284068,7.02758048808262,5,2009,50.95,9.86667,"50.95 9.86667","2000-2010",102
1788,91.7099565814553,67.0912062184777,7.81161272862265,5,2010,50.95,9.86667,"50.95 9.86667","2000-2010",118
1908,106.767927810123,40.3046425435521,5.97112889879293,6,2001,50.5167,8.81667,"50.5167 8.81667","2000-2010",125
2964,131.012257283913,48.176410234814,6.16274179773585,6,2002,50.5167,8.81667,"50.5167 8.81667","2000-2010",110
1884,94.436091435547,55.5874138148508,5.90838696471145,6,2003,50.5167,8.81667,"50.5167 8.81667","2000-2010",110
1452,96.5994145958679,51.5271604606825,6.24161276371489,6,2004,50.5167,8.81667,"50.5167 8.81667","2000-2010",114
1356,81.2432345035562,87.4225903774871,8.42016110211731,6,2005,50.5167,8.81667,"50.5167 8.81667","2000-2010",120
1380,86.7787771418132,81.7847212778594,7.68629015077867,6,2006,50.5167,8.81667,"50.5167 8.81667","2000-2010",116
2964,124.855356205951,34.6133794069993,5.9911288983459,6,2007,50.5167,8.81667,"50.5167 8.81667","2000-2010",109
2508,126.643561945291,40.7372561656132,5.44435471701886,6,2008,50.5167,8.81667,"50.5167 8.81667","2000-2010",119
1836,102.710844339897,96.9343482934057,6.98387081164026,6,2009,50.5167,8.81667,"50.5167 8.81667","2000-2010",100
1824,92.6574258615962,62.3807432094383,7.75693531048995,6,2010,50.5167,8.81667,"50.5167 8.81667","2000-2010",106
2220,115.773523956353,77.0967271948289,7.28693532099527,7,2001,54.1167,10.1667,"54.1167 10.1667","2000-2010",130
3036,135.104325587321,58.6748787173933,6.86967726580558,7,2002,54.1167,10.1667,"54.1167 10.1667","2000-2010",122
2496,120.601860508996,97.898017485275,7.38709660907907,7,2003,54.1167,10.1667,"54.1167 10.1667","2000-2010",122
2076,116.06220042083,57.6563684881718,6.54064501509551,7,2004,54.1167,10.1667,"54.1167 10.1667","2000-2010",116
1704,102.114992029162,88.5737700843106,8.42790303742813,7,2005,54.1167,10.1667,"54.1167 10.1667","2000-2010",126
1488,94.2746750094818,75.1145941530215,7.76016111686946,7,2006,54.1167,10.1667,"54.1167 10.1667","2000-2010",124
3372,138.911493870724,87.2210857492314,7.58645144333282,7,2007,54.1167,10.1667,"54.1167 10.1667","2000-2010",117
2832,131.184960559497,34.8116748152835,6.0925805089815,7,2008,54.1167,10.1667,"54.1167 10.1667","2000-2010",121
2376,116.72092194352,93.0442118997899,7.19919338747258,7,2009,54.1167,10.1667,"54.1167 10.1667","2000-2010",109
1764,88.2200814682593,69.5710437013078,7.79645143863895,7,2010,54.1167,10.1667,"54.1167 10.1667","2000-2010",121
2208,115.988071105475,96.2805596192776,7.72322563382406,8,2001,49.5333,11.6833,"49.5333 11.6833","2000-2010",120
3024,131.996257698879,76.7270392599019,7.88790304949808,8,2002,49.5333,11.6833,"49.5333 11.6833","2000-2010",116
2664,124.243326901259,149.361541773469,8.92629012306251,8,2003,49.5333,11.6833,"49.5333 11.6833","2000-2010",115
2052,115.515455305935,74.8077884729518,7.06741919686958,8,2004,49.5333,11.6833,"49.5333 11.6833","2000-2010",114
1752,104.557538596074,112.836973084471,9.2690320508855,8,2005,49.5333,11.6833,"49.5333 11.6833","2000-2010",120
1236,91.4955182655346,102.653300507947,8.43629013401486,8,2006,49.5333,11.6833,"49.5333 11.6833","2000-2010",118
3324,139.114325954491,148.85804799875,10.1425804184569,8,2007,49.5333,11.6833,"49.5333 11.6833","2000-2010",106
2976,135.783842881686,81.1439047783372,7.90145143629202,8,2008,49.5333,11.6833,"49.5333 11.6833","2000-2010",115
2496,116.136651703994,137.384593127624,8.6943546443757,8,2009,49.5333,11.6833,"49.5333 11.6833","2000-2010",101
1836,92.7160622003393,74.6196306436005,8.10241917373552,8,2010,49.5333,11.6833,"49.5333 11.6833","2000-2010",117
2268,117.857020838419,115.414028192474,8.44435464996364,9,2001,49.4167,9.28333,"49.4167 9.28333","2000-2010",115
3084,135.49833625179,50.8974769419537,6.69661275354484,9,2002,49.4167,9.28333,"49.4167 9.28333","2000-2010",113
2484,118.771636064906,92.1254104140887,7.466612736334,9,2003,49.4167,9.28333,"49.4167 9.28333","2000-2010",116
2040,116.429166526446,91.9822317989413,7.90467724267153,9,2004,49.4167,9.28333,"49.4167 9.28333","2000-2010",109
1596,100.512272159469,133.2661613465,9.82419332879926,9,2005,49.4167,9.28333,"49.4167 9.28333","2000-2010",116
1356,94.3226825203788,83.2152354639645,8.10370949628733,9,2006,49.4167,9.28333,"49.4167 9.28333","2000-2010",114
3312,136.185853064406,118.267707373079,8.74725786899968,9,2007,49.4167,9.28333,"49.4167 9.28333","2000-2010",104
2856,130.206096781537,59.7234378981055,7.11822564734687,9,2008,49.4167,9.28333,"49.4167 9.28333","2000-2010",114
2436,118.298242469006,78.0203594285235,6.88064500749592,9,2009,49.4167,9.28333,"49.4167 9.28333","2000-2010",99
1716,91.9251196903446,73.392103220529,8.15741917250618,9,2010,49.4167,9.28333,"49.4167 9.28333","2000-2010",117
2136,109.746301185345,44.3449332498019,5.6866127761201,10,2001,49.9833,7.96667,"49.9833 7.96667","2000-2010",98
3036,129.428063254359,49.3280241610609,6.1782256683575,10,2002,49.9833,7.96667,"49.9833 7.96667","2000-2010",93
2280,111.418555512236,111.715319362756,7.40967725373564,10,2003,49.9833,7.96667,"49.9833 7.96667","2000-2010",95
1656,100.051609258438,44.4053335211029,5.6866127761201,10,2004,49.9833,7.96667,"49.9833 7.96667","2000-2010",94
1284,88.1090976780255,87.9777962248432,8.33645142656901,10,2005,49.9833,7.96667,"49.9833 7.96667","2000-2010",103
1368,91.1645679118679,70.579616145227,7.30645144959131,10,2006,49.9833,7.96667,"49.9833 7.96667","2000-2010",105
3036,129.274117765467,117.068769045545,8.16596755941188,10,2007,49.9833,7.96667,"49.9833 7.96667","2000-2010",98
2664,124.318484071191,55.4060542657629,6.62661275510947,10,2008,49.9833,7.96667,"49.9833 7.96667","2000-2010",106
2064,105.62867377839,61.3102937188075,5.46080632955437,10,2009,49.9833,7.96667,"49.9833 7.96667","2000-2010",94
1716,87.057603050317,57.8648157765419,7.35951596453425,10,2010,49.9833,7.96667,"49.9833 7.96667","2000-2010",100
2016,110.286686643544,81.766002001269,7.4725804781361,11,2001,48.9833,9.58333,"48.9833 9.58333","2000-2010",120
2724,126.15826657559,67.7519380181012,7.65854821591488,11,2002,48.9833,9.58333,"48.9833 9.58333","2000-2010",119
2604,123.054611064029,101.967939210526,7.79209660002661,11,2003,48.9833,9.58333,"48.9833 9.58333","2000-2010",112
2472,124.874561965045,68.4797457191795,7.68999982811511,11,2004,48.9833,9.58333,"48.9833 9.58333","2000-2010",111
1884,107.585369133996,131.73983478221,9.5379030126177,11,2005,48.9833,9.58333,"48.9833 9.58333","2000-2010",115
1428,94.7519107874449,91.3086671156492,8.31435465286937,11,2006,48.9833,9.58333,"48.9833 9.58333","2000-2010",116
3432,142.58957767421,146.456007298412,10.0290320338982,11,2007,48.9833,9.58333,"48.9833 9.58333","2000-2010",104
3312,141.900438108778,77.5303167683045,7.69709660215003,11,2008,48.9833,9.58333,"48.9833 9.58333","2000-2010",116
2532,119.462510068972,97.8586995223147,7.91032240383567,11,2009,48.9833,9.58333,"48.9833 9.58333","2000-2010",102
1740,92.1039940096403,82.7629564635403,8.25887078314178,11,2010,48.9833,9.58333,"48.9833 9.58333","2000-2010",116
2220,117.669550495757,67.1295918188221,7.10790306693243,12,2001,47.8333,10.8,"47.8333 10.8","2000-2010",120
2928,134.169188009721,48.46092068842,6.32370953607343,12,2002,47.8333,10.8,"47.8333 10.8","2000-2010",110
2544,123.187944251342,99.1790652672885,7.40967725373564,12,2003,47.8333,10.8,"47.8333 10.8","2000-2010",114
2148,117.224849108806,47.1737856162143,6.28241921441569,12,2004,47.8333,10.8,"47.8333 10.8","2000-2010",115
1836,103.317880817264,92.0098788435891,8.53306432540018,12,2005,47.8333,10.8,"47.8333 10.8","2000-2010",122
1536,94.9715008322004,77.3988922883197,7.83758046997771,12,2006,47.8333,10.8,"47.8333 10.8","2000-2010",116
3432,139.836425556406,83.1669257473639,7.54435467008021,12,2007,47.8333,10.8,"47.8333 10.8","2000-2010",118
2880,133.460230124456,42.0206468240804,6.51870953171484,12,2008,47.8333,10.8,"47.8333 10.8","2000-2010",119
2448,117.078649183165,94.9694749988377,7.29306435311634,12,2009,47.8333,10.8,"47.8333 10.8","2000-2010",115
1740,87.9458706228713,60.6526990054896,7.53661273476938,12,2010,47.8333,10.8,"47.8333 10.8","2000-2010",118
1944,106.178036146075,68.9352787989937,6.94435468349125,13,2001,49.7167,10.2167,"49.7167 10.2167","2000-2010",106
2964,134.710194560805,69.2345410200362,7.58096757248765,13,2002,49.7167,10.2167,"49.7167 10.2167","2000-2010",100
2196,110.791865362508,115.308315884542,7.89677401704173,13,2003,49.7167,10.2167,"49.7167 10.2167","2000-2010",109
1380,94.2922329380026,82.1589112405457,7.48258047791258,13,2004,49.7167,10.2167,"49.7167 10.2167","2000-2010",113
1452,88.7170026017052,116.855157332347,8.98967721841989,13,2005,49.7167,10.2167,"49.7167 10.2167","2000-2010",118
1296,85.9714036261704,108.261050255393,8.35806432931173,13,2006,49.7167,10.2167,"49.7167 10.2167","2000-2010",112
2988,124.059130777983,80.2674413415298,7.32112886861808,13,2007,49.7167,10.2167,"49.7167 10.2167","2000-2010",107
2580,126.513989853122,40.6379914522815,5.70741922726795,13,2008,49.7167,10.2167,"49.7167 10.2167","2000-2010",121
1920,105.268736529476,91.0154207434895,6.92612887744702,13,2009,49.7167,10.2167,"49.7167 10.2167","2000-2010",104
1776,97.2794880725518,64.7557180731431,7.14838693699529,13,2010,49.7167,10.2167,"49.7167 10.2167","2000-2010",111
1896,108.796341226421,43.4224438769913,6.17741921676263,14,2001,49.4667,9.58333,"49.4667 9.58333","2000-2010",118
3000,131.186242168967,43.198037762603,5.83596761149144,14,2002,49.4667,9.58333,"49.4667 9.58333","2000-2010",114
1932,98.28573882463,68.7788961637721,6.48419340345408,14,2003,49.4667,9.58333,"49.4667 9.58333","2000-2010",115
1560,97.2343875110713,61.7987364840833,6.51274178991275,14,2004,49.4667,9.58333,"49.4667 9.58333","2000-2010",114
1428,80.5054737493185,71.7878192045321,7.84483853433161,14,2005,49.4667,9.58333,"49.4667 9.58333","2000-2010",114
1368,86.4984489411957,73.5361806780106,7.40145144746789,14,2006,49.4667,9.58333,"49.4667 9.58333","2000-2010",115
3036,126.115479613841,54.1634367495458,6.76935468740281,14,2007,49.4667,9.58333,"49.4667 9.58333","2000-2010",104
2448,124.627958736981,30.8950169075098,4.58451602656034,14,2008,49.4667,9.58333,"49.4667 9.58333","2000-2010",117
1824,101.436319398852,81.5163435029565,6.53338695074161,14,2009,49.4667,9.58333,"49.4667 9.58333","2000-2010",101
1764,91.517946900239,62.6598693066582,7.60774176543759,14,2010,49.4667,9.58333,"49.4667 9.58333","2000-2010",116
2064,108.443657418994,70.4412104963754,7.01241919809892,15,2001,49.8833,10.0333,"49.8833 10.0333","2000-2010",117
2928,131.006456492119,61.5150986282575,7.12596758265769,15,2002,49.8833,10.0333,"49.8833 10.0333","2000-2010",119
2220,108.25933554691,94.8225956114555,7.33854822306744,15,2003,49.8833,10.0333,"49.8833 10.0333","2000-2010",115
1572,100.676075611571,71.0766636192276,6.88387081387543,15,2004,49.8833,10.0333,"49.8833 10.0333","2000-2010",114
1428,91.0301160908011,106.743610797892,8.96516108993561,15,2005,49.8833,10.0333,"49.8833 10.0333","2000-2010",116
1416,90.0572043812877,99.2175564906915,8.32774174934433,15,2006,49.8833,10.0333,"49.8833 10.0333","2000-2010",115
3132,128.826156812411,94.5976566823936,7.74822563326527,15,2007,49.8833,10.0333,"49.8833 10.0333","2000-2010",104
2616,126.188410791971,42.0832814612143,6.06903212241107,15,2008,49.8833,10.0333,"49.8833 10.0333","2000-2010",112
1968,104.981565236436,79.9710121911533,6.42467727575211,15,2009,49.8833,10.0333,"49.8833 10.0333","2000-2010",117
1764,90.6002404702083,66.9284948076824,7.62693531339568,15,2010,49.8833,10.0333,"49.8833 10.0333","2000-2010",112
2172,113.643100179181,96.2120786841891,8.06967723898349,16,2001,50.9667,8.5,"50.9667 8.5","2000-2010",121
3060,132.384789914591,60.4205174281414,7.005322424064,16,2002,50.9667,8.5,"50.9667 8.5","2000-2010",112
2412,115.753282991801,107.259875394439,7.90564498458538,16,2003,50.9667,8.5,"50.9667 8.5","2000-2010",111
1884,112.062274517051,57.8378328155866,6.73451597850409,16,2004,50.9667,8.5,"50.9667 8.5","2000-2010",111
1560,100.85780355451,102.304323893239,8.88935464001711,16,2005,50.9667,8.5,"50.9667 8.5","2000-2010",115
1524,97.4025669677346,83.3374209931105,8.09145143204519,16,2006,50.9667,8.5,"50.9667 8.5","2000-2010",117
3192,137.359352397183,196.149722403053,11.3199997469783,16,2007,50.9667,8.5,"50.9667 8.5","2000-2010",104
2844,132.380712693708,57.3754576277949,7.31290306235033,16,2008,50.9667,8.5,"50.9667 8.5","2000-2010",117
2136,113.73678710862,221.672428644537,12.0091932799607,16,2009,50.9667,8.5,"50.9667 8.5","2000-2010",101
1716,91.9912050604961,105.434922328115,8.88645141427555,16,2010,50.9667,8.5,"50.9667 8.5","2000-2010",112
2292,116.841712680922,93.0863692329577,8.17548368823144,17,2001,53.15,8.2,"53.15 8.2","2000-2010",122
2892,135.848977137754,66.7628182492564,7.4349998338148,17,2002,53.15,8.2,"53.15 8.2","2000-2010",112
2892,128.85762893152,95.0801315746748,7.65032240964713,17,2003,53.15,8.2,"53.15 8.2","2000-2010",114
2424,121.935304635897,82.8099436248474,7.65935466750976,17,2004,53.15,8.2,"53.15 8.2","2000-2010",109
1884,107.483956540876,146.201608941025,10.2498384805757,17,2005,53.15,8.2,"53.15 8.2","2000-2010",114
1356,98.5784878823469,109.5457584385,8.87274173716263,17,2006,53.15,8.2,"53.15 8.2","2000-2010",116
3312,139.695778095377,69.4241953881164,7.75306434283454,17,2007,53.15,8.2,"53.15 8.2","2000-2010",106
3228,140.225978073832,26.1721020884551,5.25838697924008,17,2008,53.15,8.2,"53.15 8.2","2000-2010",114
2640,121.504922972702,50.482450921415,6.71645146277883,17,2009,53.15,8.2,"53.15 8.2","2000-2010",102
1788,96.3233049154852,92.310384945698,8.74435464325812,17,2010,53.15,8.2,"53.15 8.2","2000-2010",118
2304,114.60936040353,59.0300156857282,6.93629016754247,18,2001,48.65,9.86667,"48.65 9.86667","2000-2010",122
3012,133.992695337921,76.4867972747835,7.57806434674609,18,2002,48.65,9.86667,"48.65 9.86667","2000-2010",118
2424,114.950377456346,150.263230549922,9.20758043935582,18,2003,48.65,9.86667,"48.65 9.86667","2000-2010",116
1992,113.958365601572,75.4185885343173,7.45580628496264,18,2004,48.65,9.86667,"48.65 9.86667","2000-2010",118
1512,98.5166041895888,118.672812581036,9.33919333963985,18,2005,48.65,9.86667,"48.65 9.86667","2000-2010",119
1428,92.5410998607937,103.695562894369,8.68709658002181,18,2006,48.65,9.86667,"48.65 9.86667","2000-2010",123
3204,135.338435931083,89.7866654741835,7.88870950109295,18,2007,48.65,9.86667,"48.65 9.86667","2000-2010",110
2784,130.032194132705,52.2240043466203,6.62209662617815,18,2008,48.65,9.86667,"48.65 9.86667","2000-2010",117
2244,113.980216652887,74.0798666886149,6.95483855422466,18,2009,48.65,9.86667,"48.65 9.86667","2000-2010",123
1740,94.7102560391273,100.502292665155,8.84677399580757,18,2010,48.65,9.86667,"48.65 9.86667","2000-2010",118
1872,107.981635288093,36.7306068369313,5.45306439424354,19,2001,50.5667,6.26667,"50.5667 6.26667","2000-2010",128
2928,130.496440059247,28.6954428957934,5.04967730648575,19,2002,50.5667,6.26667,"50.5667 6.26667","2000-2010",122
2028,101.846406141608,69.1864696307396,6.43532243680449,19,2003,50.5667,6.26667,"50.5667 6.26667","2000-2010",117
1548,99.3663957243368,61.7304185648182,6.61983856171249,19,2004,50.5667,6.26667,"50.5667 6.26667","2000-2010",120
1500,85.9911226971643,86.0442491481082,8.30838691106727,19,2005,50.5667,6.26667,"50.5667 6.26667","2000-2010",123
1524,89.4650737429869,101.830746529925,8.16564497877393,19,2006,50.5667,6.26667,"50.5667 6.26667","2000-2010",125
3072,124.101471719693,92.5900651170361,8.15274175325589,19,2007,50.5667,6.26667,"50.5667 6.26667","2000-2010",116
2532,123.551230148488,40.6501103462355,5.69467729206888,19,2008,50.5667,6.26667,"50.5667 6.26667","2000-2010",126
1788,99.055686551237,93.642594836837,6.87709662047846,19,2009,50.5667,6.26667,"50.5667 6.26667","2000-2010",114
1896,91.5397936849134,45.1319484378443,6.82322565394063,19,2010,50.5667,6.26667,"50.5667 6.26667","2000-2010",125
2076,108.84917017269,59.58945041204,6.8293546860617,20,2001,49.9333,11.2833,"49.9333 11.2833","2000-2010",118
2892,131.411605020086,86.3808093420847,8.1414514309276,20,2002,49.9333,11.2833,"49.9333 11.2833","2000-2010",121
2232,109.057661062347,81.620452872464,6.98322565036435,20,2003,49.9333,11.2833,"49.9333 11.2833","2000-2010",111
1620,100.518387370078,72.4417079984839,7.42209660829676,20,2004,49.9333,11.2833,"49.9333 11.2833","2000-2010",111
1344,90.2505211098407,152.073262994393,10.1074191289203,20,2005,49.9333,11.2833,"49.9333 11.2833","2000-2010",121
1548,93.4000682738494,95.070736497618,8.21999981626868,20,2006,49.9333,11.2833,"49.9333 11.2833","2000-2010",119
3120,129.23259651969,87.1720370163312,7.57096757271117,20,2007,49.9333,11.2833,"49.9333 11.2833","2000-2010",111
2688,125.20920441022,30.9237746804581,5.34983859009921,20,2008,49.9333,11.2833,"49.9333 11.2833","2000-2010",117
2028,104.627138558198,101.577496639774,7.13483855020135,20,2009,49.9333,11.2833,"49.9333 11.2833","2000-2010",105
1812,89.3689451877408,86.2721725704931,8.15048368879023,20,2010,49.9333,11.2833,"49.9333 11.2833","2000-2010",121
2088,107.960659758958,47.5624839699459,6.36467727709321,21,2001,49.95,11.1667,"49.95 11.1667","2000-2010",123
3084,136.51303208683,95.202657321969,8.29258045980767,21,2002,49.95,11.1667,"49.95 11.1667","2000-2010",115
2220,109.968991257994,118.329712379789,8.05370949740492,21,2003,49.95,11.1667,"49.95 11.1667","2000-2010",114
1644,103.246483264872,76.2423315232286,7.19403209726536,21,2004,49.95,11.1667,"49.95 11.1667","2000-2010",115
1452,92.8328253050602,166.603028382797,10.4666126692788,21,2005,49.95,11.1667,"49.95 11.1667","2000-2010",120
1296,87.2551087721429,110.731142262466,8.66983851589142,21,2006,49.95,11.1667,"49.95 11.1667","2000-2010",116
3060,128.107933830913,123.149646263818,9.13209657007528,21,2007,49.95,11.1667,"49.95 11.1667","2000-2010",108
2688,129.637073157712,76.6577527686693,7.90564498458538,21,2008,49.95,11.1667,"49.95 11.1667","2000-2010",123
2016,106.767472576535,122.982507050179,8.16903207547242,21,2009,49.95,11.1667,"49.95 11.1667","2000-2010",100
1740,97.1044516483689,80.8985136099719,8.07209659376813,21,2010,49.95,11.1667,"49.95 11.1667","2000-2010",120
2544,121.604294239286,88.0395003707102,8.21193530031991,22,2001,49.3333,10.8,"49.3333 10.8","2000-2010",119
3024,134.435644993749,80.4365631305824,7.79499982576817,22,2002,49.3333,10.8,"49.3333 10.8","2000-2010",116
2580,120.204974108526,88.484930631674,8.14516110826404,22,2003,49.3333,10.8,"49.3333 10.8","2000-2010",112
2112,118.728733228798,71.3810157776194,6.1927417970653,22,2004,49.3333,10.8,"49.3333 10.8","2000-2010",111
1728,103.253112119641,148.374693105057,10.3906449290413,22,2005,49.3333,10.8,"49.3333 10.8","2000-2010",119
1428,100.381835076635,75.4823872388505,7.5029030581035,22,2006,49.3333,10.8,"49.3333 10.8","2000-2010",116
3192,133.381568777914,75.1031115980176,8.00096756309992,22,2007,49.3333,10.8,"49.3333 10.8","2000-2010",107
2856,135.687156851258,42.7821716612571,6.11887083097451,22,2008,49.3333,10.8,"49.3333 10.8","2000-2010",117
2364,118.289288850892,54.1003891383391,6.7819353322829,22,2009,49.3333,10.8,"49.3333 10.8","2000-2010",102
1656,95.9868178433183,106.136745515089,8.72483851466208,22,2010,49.3333,10.8,"49.3333 10.8","2000-2010",117
2244,113.360491162027,44.1794304094592,6.14338695945879,23,2001,48.4333,10.4167,"48.4333 10.4167","2000-2010",121
3072,137.191192544512,45.7784820599172,6.19774179695354,23,2002,48.4333,10.4167,"48.4333 10.4167","2000-2010",122
2316,114.571434733959,100.4871846141,7.59629015279033,23,2003,48.4333,10.4167,"48.4333 10.4167","2000-2010",114
1704,107.122633401233,66.8789186829496,6.69967726960538,23,2004,48.4333,10.4167,"48.4333 10.4167","2000-2010",115
1416,96.6735498198252,146.314908373307,9.97032235779109,23,2005,48.4333,10.4167,"48.4333 10.4167","2000-2010",121
1296,89.4484290404019,126.205828559347,8.93645141315797,23,2006,48.4333,10.4167,"48.4333 10.4167","2000-2010",119
3240,134.24500911389,165.363510615896,10.6088707306152,23,2007,48.4333,10.4167,"48.4333 10.4167","2000-2010",109
2712,126.766306770456,48.8395838536803,6.52596759606874,23,2008,48.4333,10.4167,"48.4333 10.4167","2000-2010",119
2160,112.528994396343,92.0386588506167,7.30048370778921,23,2009,48.4333,10.4167,"48.4333 10.4167","2000-2010",103
1836,97.9073389549704,81.3146458248346,8.15064497910921,23,2010,48.4333,10.4167,"48.4333 10.4167","2000-2010",120
2232,113.700439372181,63.7331579940675,7.23419338669027,24,2001,52.4,9.45,"52.4 9.45","2000-2010",98
2904,133.269812104953,134.935682102813,9.83064494155828,24,2002,52.4,9.45,"52.4 9.45","2000-2010",95
2388,116.22759841177,172.4958027825,9.86370945694826,24,2003,52.4,9.45,"52.4 9.45","2000-2010",101
1812,110.411476052883,89.8575769190813,7.99354820842705,24,2004,52.4,9.45,"52.4 9.45","2000-2010",99
1572,102.023267008071,139.427889481623,10.03032235645,24,2005,52.4,9.45,"52.4 9.45","2000-2010",101
